id,name,register_date,followed_by,followers_count,link,account_description_based_on_last_20_tweets,mentioned_entities
122235629,Ella Zhang,Fri Mar 12 01:58:20 +0000 2010,"viewfromhk, alanlau999, tarunchitra, hal2001, MichaelWuAmber, danabuidl, 0xRickyW, p2fp2e, cyodyssey, odagius, herbiefu, calilyliu, ariannasimpson, hardhathen, lalleclausen, gametheorizing, rajivpoc, RoyLearner, akshat_hk, elaineyang73, sandeepnailwal, 0xkenzi, BalderBomans, tomhschmidt, HadickM, LindsayxLin, crainbf, reganbozman, arrington, KD2Moon, AlessiaBaumgar, MustafaYilham, dujunx, Wuhuoqiu, jessewldn, pbartstephens, _alekslarsen, CremeDeLaCrypto, suji_yan, anjan_vinod, delitzer, ErickNomad, kazhiloti, YettaSing, ManoppoMarco, Btman_Jeff, allen_su1024, Dennyjason2, 0x_nico0, Ivantok4, panekkkk, lmrankhan, joeykrug, kaiynne, hjmomtazi, KyleSamani, tusharjain_, gdog97_, RyanCrucible, avichal, MariaShen, puntium, SherpaHill, merschmax_, Rewkang, boshen1011, Chloeeewrx_, btcdefidadi, katherineykwu, dberenzon, willwangtf, YorkZhu2, tekinsalimi, EvansHuangfu, emmacui, Issa_Issa_Z",76,https://x.com/i/user/122235629,"The user's main interests appear to revolve around AI, Web3, biotech, crypto investments, entrepreneurship, and building a supportive ecosystem for startups. They are actively involved in fostering innovation, investing in bold and impactful projects, and creating a community for like-minded individuals to collaborate and grow.","['BNB', 'YZi Labs', 'AI', 'Web3', 'The_DTCC', 'GoldmanSachs', 'Citadel', 'Canton Network', 'EASY Residents', 'DragonFly', 'Tom Schmidt', 'VanEck Ventures', 'Wyatt Lonergan', 'Jane Sparking', 'Barry’s Bootcamp', 'CZ Binance', 'Eric Chen', 'Injective', 'Stanford', 'Jing', 'Google Gemini', 'CathyIncubates', 'Demo Day', 'Token2049', 'Ella Zhang', 'Akshat Hk', 'Maelstrom Fund', 'Spartan Group', 'Rockaway X', 'Viktor Fischer', 'Scaling DeAI Summit', 'Dubai']"
1852674305517342720,aixbt,Sat Nov 02 11:29:17 +0000 2024,"viewfromhk, alanlau999, tarunchitra, 0xmadisonn, ShanAggarwal, jonathankingvc, MichaelWuAmber, wallfaicer, ellazhang516, p2fp2e, odagius, roshunpatel, hsinjuchuang, feynyman, BensonY4BDV, calilyliu, Mega_Fund, guywuolletjr, carrawu, meigga, JReedRosenthal, xinsong86, heyochristopher, valeryz, SpartanBlack_1, melmelmelting, unnamedfizz, pythianism, adam_badrawi, aeyakovenko, ForestBai1, AliceL991, 0xmaggie5, akshat_hk, elaineyang73, 0xkenzi, TrustlessState, RyanSAdams, benlakoff, BalderBomans, tomhschmidt, HadickM, LindsayxLin, reganbozman, DAnconia_Crypto, MoneroMahesh, tim_khoury, JustinBarlow, nakul___gupta, arjunblj, caitlinxyz, viktorfischer, HassanBassiri, arrington, kelicallaghan, ColtonFConley, MapleLeafCap, 0xAikoDai, Chrislulu816, KD2Moon, AlessiaBaumgar, dcfgod, BAYC6603, BMANLead, Wuhuoqiu, jessewldn, gham1lt0n, jphackworth42, sreeramkannan, FC_0X0, minta0103, anildelphi, kevin_kelly_ii, YanLiberman, shaughnessy119, zemariamacedo, ivailoj, AdrianUberto, anjan_vinod, 13yearoldvc, YettaSing, allenday, allen_su1024, jackbplatts, Dennyjason2, 0x_nico0, Ivantok4, mohamedffouda, lmrankhan, degenpapi, SmokeyTheBera, jedbreed, Andrea__Chang, collectionist, abhishek095, tusharjain_, michaelh_0g, RyanCrucible, evanbfish, dotcuriouscat, jubos, avichal, MariaShen, 0xren_cf, puntium, Rewkang, stevencho, blockhiro, MrkvakEth, fiskantes, mattigags, ballsyalchemist, 0xdenniswon, klee_049, btcdefidadi, wengevar, AshAEgan, dberenzon, mountainwaterpi, DannySursock, willwangtf, YorkZhu2, LucidMasi, sia_kazi, gpl_94, mikojava, EvansHuangfu, emmacui, theshikhai, zhao_eth, Issa_Issa_Z, _LewisHarland_, caseykcaruso",133,https://x.com/i/user/1852674305517342720,"The user's main interests seem to revolve around the stablecoin market, cryptocurrency infrastructure, market trends, and the movements of specific tokens such as BTC, ETH, USDT, and USDC. They are particularly focused on how different entities within the crypto space are positioning themselves, regulatory developments, and the evolving roles of various cryptocurrencies.","['USDT', 'USDC', 'Circle', 'Tether', 'Ethereum', 'Tron', 'Bitcoin', 'Solana', 'SoFi', 'BlackRock', 'GMX', 'Franklin Templeton', 'Arbitrum', ""Moody's"", 'XRP', 'OCC', 'BNY Mellon', 'Truth Social', 'Garlinghouse', 'Emirates', 'Metaplanet', 'Bhutan', 'XRP', 'Trust bank', 'OKX']"
1438365197505232902,Virtuals Protocol,Thu Sep 16 04:53:09 +0000 2021,"viewfromhk, alanlau999, tarunchitra, ShanAggarwal, HoolieG, jonathankingvc, p2fp2e, odagius, herbiefu, feynyman, BensonY4BDV, meigga, DarenMatsuoka, JReedRosenthal, xinsong86, valeryz, pythianism, RoyLearner, aeyakovenko, AliceL991, 0xmaggie5, NPC_Leo, akshat_hk, santiagoroel, hildobby_, MoneroMahesh, tim_khoury, JustinBarlow, HassanBassiri, kelicallaghan, ColtonFConley, MapleLeafCap, 0xAikoDai, KD2Moon, dcfgod, BAYC6603, Derekmw23, pbartstephens, minta0103, LukeWasm, YanLiberman, shaughnessy119, zemariamacedo, pierskicks, ceterispar1bus, brxckinridge, anjan_vinod, ErickNomad, YettaSing, allenday, Dennyjason2, 0x_nico0, Ivantok4, lmrankhan, 0xdjma, hjmomtazi, collectionist, tusharjain_, RyanCrucible, MariaShen, camillionaire_m, Rewkang, blockhiro, will__price, 0xdenniswon, klee_049, btcdefidadi, wengevar, AshAEgan, DannySursock, willwangtf, LucidMasi, aweissman, matthewabeck1, mikojava, BronheimDaniel, emmacui, theshikhai, zhao_eth, Issa_Issa_Z, _LewisHarland_, caseykcaruso",82,https://x.com/i/user/1438365197505232902,"The user is highly interested in decentralized finance (DeFi), artificial intelligence (AI) agents, and blockchain technology. They are specifically engaged with projects related to AI agents, DeFi protocols, yield optimization, and NFTs. The user seems to be actively involved in testing and providing feedback on various AI agents and protocols, as well as exploring new features and updates in the crypto space.","['0xLoky_AI', 'ACP', 'FourPillarsFP', 'Virtuals Protocol', 'Grayscale', 'Butler', 'Wasabi Protocol', 'DynaVest', 'UndercoverIRIS', 'veVIRTUAL', 'AIxVC_Axelrod', 'Virtual', 'VVAP', 'Davewardonline', 'Mamo_agent', 'Moonwell', 'GigabrainGG', 'Virgen Capital', 'VaderResearch', 'VaderAI', 'ZAIA']"
971177546317524993,wassielawyer （哇西律师）,Wed Mar 07 00:15:45 +0000 2018,"viewfromhk, tarunchitra, hal2001, odagius, roshunpatel, herbiefu, joel_john95, meigga, JReedRosenthal, gametheorizing, CasperJohansen, tumilett, im_manderson, pythianism, RoyLearner, adam_badrawi, santiagoroel, msantoriESQ, 0xsudogm, HadickM, hildobby_, casatay, LindsayxLin, Yannimoto, mattwalshinbos, seanjudgeciv, EvgenyGaevoy, emgurevich, DAnconia_Crypto, AugieIlag, tim_khoury, emptymetadata, HassanBassiri, arrington, MapleLeafCap, KD2Moon, AlessiaBaumgar, rajgokal, MustafaYilham, dcfgod, rongplace, jchervinsky, pbartstephens, LukeWasm, anildelphi, YanLiberman, shaughnessy119, zemariamacedo, lukedelphi, ceterispar1bus, artofkot, delitzer, 13yearoldvc, DoveyWan, ManoppoMarco, jackbplatts, panekkkk, mohamedffouda, 0xdjma, rushimanche, SmokeyTheBera, kaiynne, TheOnlyNom, tusharjain_, gdog97_, MariaShen, 0xren_cf, mdudas, mattigags, MikeSilagadze, wengevar, dberenzon, DannySursock, sia_kazi, theo_diamandis, matthewabeck1, emmacui, theshikhai, zhao_eth",79,https://x.com/i/user/971177546317524993,"The user's main interests and focus areas include cryptocurrency, blockchain projects, financial strategies, social and political commentary, legal matters, and personal reflections on entrepreneurship and investment decisions.","['JupiterExchange', 'Saylor', 'Lysda_eth', 'Democrats', 'Republicans', 'Israel', 'simpleabcde', 'Gabriel Haines', 'BurwickLaw', 'Polymarket', 'UMA', 'Zelenskyy', 'Ukraine', 'Kinetiq', 'Epstein', 'US military industrial complex', 'B2 Spirits', 'Amazon', 'Jeff Bezos', 'GVRN', 'KenrickLuneX, jacobkxyz, shawnwlim', 'PlayFutureFund', 'Superscrypt', 'ArtichokeCap', 'locomotiff_', 'Roeelir', 'Microstrategy', 'MSTR2, xMSTR, MSTR3', 'Memecoins', 'IRGC', 'CTO from Lebanon']"
20006785,Andy Ayrey,Tue Feb 03 21:44:13 +0000 2009,"viewfromhk, alanlau999, hal2001, HoolieG, jonathankingvc, roshunpatel, 0xRodney, 0xKDOT, eddylazzarin, carrawu, meigga, DarenMatsuoka, anjneymidha, heyochristopher, dianacbiggs, valeryz, arul_1111i, melmelmelting, pythianism, RoyLearner, aeyakovenko, elaineyang73, santiagoroel, sandeepnailwal, TrustlessState, RyanSAdams, benlakoff, 0xsudogm, crainbf, DAnconia_Crypto, Aryonchain, _Dave__White_, transmissions11, HassanBassiri, MapleLeafCap, 0xAikoDai, KD2Moon, Wuhuoqiu, jessewldn, AlanaDLevin, sreeramkannan, FC_0X0, minta0103, anildelphi, kevin_kelly_ii, YanLiberman, shaughnessy119, zemariamacedo, ivailoj, brxckinridge, sgershuni, artofkot, anjan_vinod, notscottmoore, josh_felker, 13yearoldvc, allenday, allen_su1024, jackbplatts, mohamedffouda, 0xdjma, kaiynne, RyanCrucible, dotcuriouscat, avichal, MariaShen, Rewkang, blockhiro, aaronmkern, will__price, fiskantes, 0xdenniswon, katiewav, LucidMasi, aweissman, eclecticcapital, emmacui, theshikhai",78,https://x.com/i/user/20006785,"The user's main interests seem to revolve around topics like artificial intelligence, machine learning, model identity, alignment, cognitive and emotional intelligence in AI, the impact of AI on society, memetic biodiversity, communication tools, and the potential risks and benefits associated with AI advancements.","['Gemini', 'XAI', 'Elon Musk', 'Emergent Misalignment', 'Truth Terminal', 'Claude 3 Opus', 'Great Goatse of Gnosis', 'Muses', 'Succubi', 'Ettore Majorana', 'Blahah404', 'Salesforce', 'Loria', 'AnthropicAI', 'Trent Reznor', 'Year Zero']"
3253629143,Harry Stebbings,Thu May 14 11:36:22 +0000 2015,"viewfromhk, ShanAggarwal, HoolieG, jonathankingvc, danabuidl, ellazhang516, p2fp2e, cyodyssey, 0xRodney, hsinjuchuang, herbiefu, 0xKDOT, ariannasimpson, chrislyons, guywuolletjr, carrawu, tocelot, meigga, DarenMatsuoka, JReedRosenthal, pet3rpan_, im_manderson, pythianism, b_potts23, ForestBai1, AliceL991, SPLehman, benlakoff, masonnystrom, veradittakit, BalderBomans, 0xsudogm, HadickM, balajis, mattwalshinbos, seanjudgeciv, YoannTurpin1, emgurevich, MoneroMahesh, Aryonchain, 0xSamHarrison, tim_khoury, JustinBarlow, 0xalpo, viktorfischer, samantha_bohbot, asharoraa, CZituo, a_chang888, dcfgod, sreeramkannan, pbartstephens, _kinjalbshah, linsajiao, anildelphi, kevin_kelly_ii, zemariamacedo, pierskicks, alexgolding_, rachaelrad, ahnchrisj, brxckinridge, anjan_vinod, delitzer, ErickNomad, jackbplatts, panekkkk, lmrankhan, stutireal, joeykrug, zebulgar, jedbreed, abhishek095, shreyansh_27, KyleSamani, mattshap1, RyanCrucible, evanbfish, dotcuriouscat, jubos, avichal, MariaShen, puntium, merschmax_, camillionaire_m, Rewkang, aaronmkern, 0xdenniswon, zsparta, iamdonho, katherineykwu, DannySursock, willwangtf, nickgrossman, alexhevans, stefancoh, matthewabeck1, mikojava, BronheimDaniel, caseykcaruso",100,https://x.com/i/user/3253629143,"The user's main interests and focus areas seem to include finance, business, technology, AI, personal branding, public markets, investments, entrepreneurship, and charitable endeavors. They are also interested in engaging with prominent figures, discussing current events, and exploring the impact of AI on various aspects of business.","['Revolut', 'Coreweave', 'Keir Starmer', 'IMF', 'Daniel Gross', 'Nat Friedman', 'Meta', 'OpenAI', 'Private Equity', 'Olo', 'Microsoft', 'AI', 'Sadiq Khan', 'SpaceX', 'NVIDIA', 'Databricks', 'Anthropic', 'Robinhood', 'Vlad Tenev', '20VC', 'London', 'Scott Galloway', 'Anton Osika']"
334881556,avery.apt 🌐,Wed Jul 13 20:23:31 +0000 2011,"viewfromhk, ysiu, alanlau999, tarunchitra, jonathankingvc, danabuidl, p2fp2e, cyodyssey, odagius, 0xRodney, herbiefu, cdixon, guywuolletjr, eddylazzarin, alive_eth, meigga, kimbatronic, gametheorizing, RoyLearner, b_potts23, aeyakovenko, ForestBai1, 0xmaggie5, akshat_hk, santiagoroel, sandeepnailwal, 0xkenzi, benlakoff, BalderBomans, hosseeb, tomhschmidt, 0xsudogm, HadickM, pat_goodridge, crainbf, meherroy, Yannimoto, YoannTurpin1, tim_khoury, chloejiani, asharoraa, kelicallaghan, 0xMert_, a_chang888, MustafaYilham, dcfgod, BAYC6603, dujunx, jessewldn, Derekmw23, gham1lt0n, sreeramkannan, minta0103, anildelphi, katie_haun, rachaelrad, ahnchrisj, anjan_vinod, 13yearoldvc, allenday, mohamedffouda, lmrankhan, qwqiao, rushimanche, KyleSamani, tusharjain_, avichal, MariaShen, SherpaHill, blockhiro, DCbuild3r, zsparta, wengevar, LucidMasi, mikojava, Issa_Issa_Z",76,https://x.com/i/user/334881556,"The user's main interests and focus areas appear to be around decentralized finance (DeFi), cryptocurrency trading, blockchain technology, and specifically the Aptos Network. They are actively engaged in discussions related to the growth, scalability, and potential of the Aptos ecosystem, as well as its partnerships, infrastructure, and market positioning in the realm of real-world assets (RWAs).","['Aptos', 'Tron', 'Solana', 'Tether', 'Circle', 'Securitize', 'BlackRock', 'FTDA', 'Apollo Global', 'Merkle Trade', 'Neversea Kapital', 'RhunaIO', 'Solomon Tesfaye', 'Shelby', 'Sherry', 'WinnieMEXC']"
14642331,GREG ISENBERG,Sat May 03 23:08:05 +0000 2008,"viewfromhk, ysiu, ShanAggarwal, 0xRickyW, roshunpatel, hsinjuchuang, 0xKDOT, feynyman, cdixon, ariannasimpson, sriramk, eddylazzarin, carrawu, tocelot, alive_eth, meigga, dianacbiggs, valeryz, arul_1111i, adam_badrawi, sandeepnailwal, SPLehman, benlakoff, TheOneandOmsy, hildobby_, casatay, Yannimoto, balajis, riabhutoria, seanjudgeciv, DAnconia_Crypto, tim_khoury, samantha_bohbot, asharoraa, kelicallaghan, MustafaYilham, jessewldn, calebshough, LukeWasm, suji_yan, novogratz, anildelphi, kevin_kelly_ii, alexgolding_, ivailoj, diogomonica, rachaelrad, sgershuni, notscottmoore, 13yearoldvc, allenday, ManoppoMarco, Btman_Jeff, jackbplatts, panekkkk, lmrankhan, DangerWillRobin, JoeLallouz, hjmomtazi, KyleSamani, mattshap1, michaelh_0g, RyanCrucible, benmeyer154, dotcuriouscat, MariaShen, camillionaire_m, blockhiro, mdudas, DCbuild3r, 0xdenniswon, dberenzon, DannySursock, LexSokolin, nickgrossman, mandyzcamp, emmacui, zhao_eth",78,https://x.com/i/user/14642331,"The user of these tweets is highly interested in technology, startups, entrepreneurship, AI, social media trends, and the intersection of AI with various industries. They are focused on discussing startup ideas, market trends, AI applications, and the impact of technology on society, particularly in terms of shifts in employment and entrepreneurship opportunities.","['tbpn', 'cluely', 'high agency', 'generative', 'pre-money valuation', 'AI', 'ESOP', 'context windows', 'multimodal models', 'design engineers', 'components', 'primitives', '""tahoe""', 'Perplexity Comet', 'Dia Browser', 'OpenAI Browser', 'Chrome', 'Stripe', 'AWS', 'OpenAI', '1Password', 'LastPass', 'Nikita Bier', 'Claude', 'Elon Musk', 'white collar jobs', 'AI', 'New Systems', 'Cursor', 'New Stadium', 'Levelsio', 'Zuck', 'TikTok', 'x.com', ""Levelsio's""]"
1274667314147921920,Wintermute,Sun Jun 21 11:36:08 +0000 2020,"viewfromhk, hal2001, ShanAggarwal, MichaelWuAmber, danabuidl, roshunpatel, 0xRodney, 0xKDOT, BensonY4BDV, thejackheavy, calilyliu, eddylazzarin, tocelot, JReedRosenthal, hardhathen, CasperJohansen, leeorgroen, pythianism, RoyLearner, ForestBai1, elaineyang73, santiagoroel, hosseeb, tomhschmidt, HadickM, hildobby_, EvgenyGaevoy, YoannTurpin1, emgurevich, FrankResearcher, ronwhammond, AugieIlag, Aryonchain, 0xSamHarrison, tim_khoury, JustinBarlow, HassanBassiri, asharoraa, arrington, KD2Moon, _jaechung, calebshough, pbartstephens, CremeDeLaCrypto, minta0103, LukeWasm, novogratz, kevin_kelly_ii, shaughnessy119, zemariamacedo, alexgolding_, PaulTaylorVC, ivailoj, lomashuk, Yedidbotton, kazhiloti, YettaSing, 0xtony0x, Dennyjason2, panekkkk, mohamedffouda, lmrankhan, 0xdjma, DangerWillRobin, joeykrug, Andrea__Chang, collectionist, KyleSamani, RyanCrucible, MariaShen, puntium, SherpaHill, Rewkang, blockhiro, boshen1011, Chloeeewrx_, DCbuild3r, MikeSilagadze, btcdefidadi, willkantaros, willwangtf, mikojava, EvansHuangfu, BronheimDaniel, zhao_eth, _LewisHarland_",86,https://x.com/i/user/1274667314147921920,"The user is highly engaged in the cryptocurrency and blockchain space, particularly focusing on market analysis, trading, accelerators, crypto projects, and VC trends. They are interested in discussing various tokens, projects, accelerators, market dynamics, and industry developments.","['BTC', 'ETH', 'Ethereum', 'Solana', 'MegaETH Labs', 'Monad', 'Wintermute', 'PUMP', 'RH', 'HyperEVM', 'DeFi', 'Structured products', 'FrankResearcher', 'Wintermute_t', 'Cantor Fitzgerald', 'MapleFinance', 'FalconXGlobal', 'EthCC Cannes', 'CryptoKatryna, maybe_ayt, Freddie']"
957303442250260480,𝕯𝖆𝖓𝖌𝖊𝖗,Sat Jan 27 17:25:01 +0000 2018,"viewfromhk, rleshner, MichaelWuAmber, p2fp2e, chrismaree_, seanbrown_0, roshunpatel, hsinjuchuang, guywuolletjr, meigga, zxocw, lalleclausen, dianacbiggs, gametheorizing, CasperJohansen, melmelmelting, tumilett, RoyLearner, adam_badrawi, elaineyang73, sandeepnailwal, 0xkenzi, TrustlessState, tomhschmidt, HadickM, hildobby_, Yannimoto, reganbozman, MikeZajko, libertas_2035, DAnconia_Crypto, tim_khoury, danrobinson, _charlienoyes, viktorfischer, HassanBassiri, asharoraa, arrington, MapleLeafCap, KD2Moon, rajgokal, a_chang888, dcfgod, rongplace, Wuhuoqiu, jchervinsky, gham1lt0n, CremeDeLaCrypto, suji_yan, anildelphi, kevin_kelly_ii, YanLiberman, lukedelphi, alexgolding_, rachaelrad, brxckinridge, artofkot, AdrianUberto, anjan_vinod, delitzer, 0xThoor, ManoppoMarco, Btman_Jeff, Warren_XF, 0x_nico0, Ivantok4, panekkkk, qwqiao, 0xdjma, kaiynne, Andrea__Chang, KyleSamani, benmeyer154, 0xren_cf, puntium, Rewkang, roder1k, blockhiro, fiskantes, mattigags, ballsyalchemist, martinetlee, AshAEgan, dberenzon, mountainwaterpi, LucidMasi, gpl_94, BronheimDaniel, theshikhai, _LewisHarland_",90,https://x.com/i/user/957303442250260480,"The user's main interests appear to be related to cryptocurrency, specifically Ethereum (ETH), DeFi projects, tokenized stocks, and yield strategies. They are actively engaged in following market movements, discussing trading strategies, and staying updated on the latest developments in the crypto space. Additionally, the user seems to have an interest in wearable technology, particularly AirPods, and offers advice on appearance and style.","['Ethereum', 'BTC']"
2956378446,paulgrewal.eth,Fri Jan 02 18:40:40 +0000 2015,"viewfromhk, rleshner, tarunchitra, hal2001, ShanAggarwal, HoolieG, jonathankingvc, MichaelWuAmber, chrismaree_, roshunpatel, cdixon, sriramk, eddylazzarin, alive_eth, meigga, DarenMatsuoka, kimbatronic, xinsong86, lalleclausen, im_manderson, pythianism, rajivpoc, RoyLearner, adam_badrawi, b_potts23, aeyakovenko, santiagoroel, sandeepnailwal, 0xkenzi, TrustlessState, veradittakit, msantoriESQ, hosseeb, tomhschmidt, 0xsudogm, HadickM, hildobby_, pat_goodridge, LindsayxLin, mattwalshinbos, nic__carter, ronwhammond, DAnconia_Crypto, MoneroMahesh, samiam2194, CharlieSandor, Aryonchain, tim_khoury, JustinBarlow, fehrsam, matthuang, danrobinson, _charlienoyes, arjunblj, viktorfischer, asharoraa, arrington, kelicallaghan, ColtonFConley, KD2Moon, rajgokal, a_chang888, MustafaYilham, jchervinsky, cooper_kunz, calebshough, sreeramkannan, pbartstephens, wbrads, _alekslarsen, CremeDeLaCrypto, LukeWasm, gracedengx, suji_yan, kevin_kelly_ii, shaughnessy119, ceterispar1bus, alexgolding_, katie_haun, rachaelrad, brxckinridge, sgershuni, AdrianUberto, anjan_vinod, delitzer, ManoppoMarco, panekkkk, lmrankhan, JoeLallouz, joeykrug, kaiynne, Andrea__Chang, KyleSamani, tusharjain_, mattshap1, sillytuna, RyanCrucible, avichal, MariaShen, puntium, Rewkang, blockhiro, aaronmkern, fiskantes, ballsyalchemist, DCbuild3r, zsparta, iamdonho, AshAEgan, katherineykwu, mountainwaterpi, DannySursock, LucidMasi, fredwilson, nickgrossman, gpl_94, stefancoh, GuilleAngeris, eclecticcapital, matthewabeck1",120,https://x.com/i/user/2956378446,"The user's main interests and focus areas seem to revolve around cryptocurrency, blockchain technology, digital assets, market structure, regulatory engagement, and public policy related to crypto. They engage with various individuals and entities in the crypto space, participate in discussions about tokenization, market regulations, bug bounty programs, and the potential impact of crypto on traditional finance and real estate sectors.","['@TinaKotek', '@DanRayfield', 'Coinbase', '@declanharty', '@hosseeb', '@_choppingblock', '@MarkHalperin', '@2waytvapp', '@iampaulgrewal', '@LyndsayMKeith', '@KaivanShroff', '@SenatorTimScott', '@HesterPeirce', 'USDC', 'CLARITY Act', '@politico', 'Coinbase Institute']"
244721230,Paris Rouzati,Sun Jan 30 00:12:04 +0000 2011,"viewfromhk, tarunchitra, 0xmadisonn, 0xRodney, hsinjuchuang, herbiefu, cdixon, guywuolletjr, carrawu, alive_eth, hardhathen, im_manderson, b_potts23, sandeepnailwal, benlakoff, masonnystrom, lstephanian, nihal_maunder, BalderBomans, tomhschmidt, HadickM, hildobby_, Yannimoto, riabhutoria, emgurevich, DAnconia_Crypto, samiam2194, CharlieSandor, 0xSamHarrison, tim_khoury, JustinBarlow, fehrsam, arjunblj, viktorfischer, asharoraa, MapleLeafCap, rajgokal, dcfgod, jessewldn, gham1lt0n, _alekslarsen, _kinjalbshah, CremeDeLaCrypto, yuan_han_li, suji_yan, anildelphi, kevin_kelly_ii, YanLiberman, zemariamacedo, lukedelphi, alexgolding_, brxckinridge, notscottmoore, delitzer, ManoppoMarco, Btman_Jeff, panekkkk, lmrankhan, DangerWillRobin, kaiynne, KyleSamani, avichal, MariaShen, merschmax_, camillionaire_m, roder1k, mdudas, Chloeeewrx_, DCbuild3r, MikeSilagadze, katherineykwu, mountainwaterpi, tekinsalimi, sia_kazi, stefancoh, mikojava, emmacui, caseykcaruso",78,https://x.com/i/user/244721230,"The user's main interests seem to revolve around decentralized finance (DeFi) and related projects, with a particular focus on Aave. They are actively involved in the DeFi space, including attending events like EthCC and DeFi Summer Day, collaborating with industry figures like Stani Kulechov, and potentially working in the marketing team at Avara.","['Aave', 'Stani Kulechov', 'EthCC', 'Avara', 'The Economist', 'CNBC', 'Noah Farrar', 'Ronnie', 'Paris Rouz', 'MetaMask']"
149571760,Eric Balchunas,Sat May 29 16:45:12 +0000 2010,"viewfromhk, ShanAggarwal, jonathankingvc, 0xRickyW, 0xKDOT, feynyman, robertjcho, thejackheavy, Mega_Fund, dianacbiggs, gametheorizing, arul_1111i, unnamedfizz, im_manderson, pythianism, rajivpoc, RoyLearner, adam_badrawi, b_potts23, elaineyang73, 0xkenzi, TrustlessState, benlakoff, BalderBomans, tomhschmidt, HadickM, hildobby_, KamBenbrik, mattwalshinbos, nic__carter, riabhutoria, seanjudgeciv, YoannTurpin1, libertas_2035, Aryonchain, tylev, tim_khoury, viktorfischer, HassanBassiri, chloejiani, arrington, kelicallaghan, MapleLeafCap, KD2Moon, MustafaYilham, rongplace, jchervinsky, gham1lt0n, pbartstephens, _alekslarsen, CremeDeLaCrypto, FC_0X0, linsajiao, minta0103, LukeWasm, novogratz, intangiblecoins, kevin_kelly_ii, YanLiberman, shaughnessy119, ceterispar1bus, alexgolding_, ivailoj, lomashuk, anjan_vinod, ManoppoMarco, jackbplatts, Dennyjason2, panekkkk, mohamedffouda, lmrankhan, 0xdjma, DangerWillRobin, degenpapi, joeykrug, hjmomtazi, TheOnlyNom, collectionist, mattshap1, SherpaHill, merschmax_, camillionaire_m, Rewkang, blockhiro, MrkvakEth, Chloeeewrx_, 0xdenniswon, wengevar, mountainwaterpi, DannySursock, willwangtf, LucidMasi, hkunimitsu, emmacui, Issa_Issa_Z, _LewisHarland_",96,https://x.com/i/user/149571760,"The user is highly interested in ETFs, cryptocurrencies, innovation in financial products, and the financial market in general. They also show interest in specific ETF launches, fund performances, and regulatory challenges faced by the financial industry.","['Defiance', '$JEDI', '$IBIT', '$VOO', 'Bitcoin', '$XDIV', 'Grayscale', '$GDLC', 'SEC', 'ETHA', '$ETHA', 'Bloomberg Terminal', '$TQQQ', 'Kinetics Internet fund', 'Texas Land Corp', 'BlackRock', '$QQQ', 'Solana', '$SSK', '$SOLZ', '$SOLT']"
